"square_id","activity_date","activity_hour","total_activity"
"1",2013-12-20,"23",2.92055940896562
"1",2013-12-21,"00",2.60316470083859
"1",2013-12-21,"01",0.649700406930476
"1",2013-12-21,"02",0.339577978144431
"1",2013-12-21,"03",0.34082651712963
"1",2013-12-21,"04",0.315313362357943
"1",2013-12-21,"05",1.09627720227685
"1",2013-12-21,"06",1.99815880620579
"1",2013-12-21,"07",8.56885913979707
"1",2013-12-21,"08",16.8488232751226
"1",2013-12-21,"09",21.0066691573445
"1",2013-12-21,"10",23.3577408443195
"1",2013-12-21,"11",18.9145732354557
"1",2013-12-21,"12",17.2008422892408
"1",2013-12-21,"13",16.3814230280028
"1",2013-12-21,"14",16.9319953856785
"1",2013-12-21,"15",16.6171728366152
"1",2013-12-21,"16",23.0636888428753
"1",2013-12-21,"17",17.7716784930117
"1",2013-12-21,"18",15.4328850009787
"1",2013-12-21,"19",13.9163185898066
"1",2013-12-21,"20",10.6412299867108
"1",2013-12-21,"21",8.16131273505548
"1",2013-12-21,"22",7.78814003533487
"2",2013-12-20,"23",2.94836354979671
"2",2013-12-21,"00",2.61422930763799
"2",2013-12-21,"01",0.64700806931939
"2",2013-12-21,"02",0.335089080677634
"2",2013-12-21,"03",0.337043232308114
"2",2013-12-21,"04",0.310664325851082
"2",2013-12-21,"05",1.10993906413229
"2",2013-12-21,"06",2.01987015699694
"2",2013-12-21,"07",8.69777607139347
"2",2013-12-21,"08",17.0445432081506
"2",2013-12-21,"09",21.2220161314703
"2",2013-12-21,"10",23.6966100661296
"2",2013-12-21,"11",19.1093323342434
"2",2013-12-21,"12",17.402011953976
"2",2013-12-21,"13",16.5715305881111
"2",2013-12-21,"14",17.1269796799911
"2",2013-12-21,"15",16.829792442715
"2",2013-12-21,"16",23.375046678037
"2",2013-12-21,"17",18.030633329485
"2",2013-12-21,"18",15.6156812130391
"2",2013-12-21,"19",14.1362445396093
"2",2013-12-21,"20",10.7362549917812
"2",2013-12-21,"21",8.22089947099421
"2",2013-12-21,"22",7.87492038201445
"3",2013-12-20,"23",2.97795995778726
"3",2013-12-21,"00",2.62600714386317
"3",2013-12-21,"01",0.644142182440521
"3",2013-12-21,"02",0.330310826903774
"3",2013-12-21,"03",0.333016075281314
"3",2013-12-21,"04",0.305715610404128
"3",2013-12-21,"05",1.12448157561793
"3",2013-12-21,"06",2.04298103101908
"3",2013-12-21,"07",8.83500304515961
"3",2013-12-21,"08",17.2528793342324
"3",2013-12-21,"09",21.4512444663604
"3",2013-12-21,"10",24.0573229471736
"3",2013-12-21,"11",19.3166456902866
"3",2013-12-21,"12",17.6161491038702
"3",2013-12-21,"13",16.7738925652438
"3",2013-12-21,"14",17.3345327477622
"3",2013-12-21,"15",17.0561176022352
"3",2013-12-21,"16",23.7064747763365
"3",2013-12-21,"17",18.3062805087289
"3",2013-12-21,"18",15.8102605494096
"3",2013-12-21,"19",14.3703470129644
"3",2013-12-21,"20",10.8374053505156
"3",2013-12-21,"21",8.28432719416617
"3",2013-12-21,"22",7.96729462804831
"4",2013-12-20,"23",2.84002421390029
"4",2013-12-21,"00",2.57111586781314
"4",2013-12-21,"01",0.657498811348286
"4",2013-12-21,"02",0.352580150565906
"4",2013-12-21,"03",0.351784869805929
"4",2013-12-21,"04",0.328779380395351
"4",2013-12-21,"05",1.05670537316808
"4",2013-12-21,"06",1.93527148730894
"4",2013-12-21,"07",8.19544892380025
"4",2013-12-21,"08",16.2819169614068
"4",2013-12-21,"09",20.3829127653266
"4",2013-12-21,"10",22.3762000354912
"4",2013-12-21,"11",18.3504499954355
"4",2013-12-21,"12",16.6181507294079
"4",2013-12-21,"13",15.8307730536077
"4",2013-12-21,"14",16.3672198627608
"4",2013-12-21,"15",16.0013163152436
"4",2013-12-21,"16",22.1618352613458
"4",2013-12-21,"17",17.0216111417066
"4",2013-12-21,"18",14.9034124779858
"4",2013-12-21,"19",13.2792991122081
"4",2013-12-21,"20",10.3659883467725
"4",2013-12-21,"21",7.98871868040417
"4",2013-12-21,"22",7.53677919702892
"5",2013-12-20,"23",2.59498084233077
"5",2013-12-21,"00",2.32832246185664
