"square_id","activity_date","activity_hour","total_activity"
"1",2013-11-28,"23",3.18532551541469
"1",2013-11-29,"00",1.70655952885384
"1",2013-11-29,"01",0.530681232284734
"1",2013-11-29,"02",0.241724248761282
"1",2013-11-29,"03",0.347975757551628
"1",2013-11-29,"04",0.32603722299094
"1",2013-11-29,"05",1.79687046255279
"1",2013-11-29,"06",7.77549540839847
"1",2013-11-29,"07",14.6745201632785
"1",2013-11-29,"08",18.8486594545564
"1",2013-11-29,"09",16.9929036741733
"1",2013-11-29,"10",19.917798113803
"1",2013-11-29,"11",20.2864896478166
"1",2013-11-29,"12",20.1824773794985
"1",2013-11-29,"13",17.7510377976431
"1",2013-11-29,"14",18.4100578930844
"1",2013-11-29,"15",19.2113272482142
"1",2013-11-29,"16",26.1365902893384
"1",2013-11-29,"17",25.7892645821659
"1",2013-11-29,"18",16.0143957651757
"1",2013-11-29,"19",15.7436678974228
"1",2013-11-29,"20",17.5787128476725
"1",2013-11-29,"21",9.83083277437265
"1",2013-11-29,"22",5.66897662436545
"2",2013-11-28,"23",3.1901371931341
"2",2013-11-29,"00",1.70505322100823
"2",2013-11-29,"01",0.526192334817937
"2",2013-11-29,"02",0.232393647505049
"2",2013-11-29,"03",0.340729465988728
"2",2013-11-29,"04",0.316193676372001
"2",2013-11-29,"05",1.82220495912539
"2",2013-11-29,"06",7.88096948583302
"2",2013-11-29,"07",14.7977997002301
"2",2013-11-29,"08",19.1370548526764
"2",2013-11-29,"09",17.2554191021155
"2",2013-11-29,"10",20.3153808133491
"2",2013-11-29,"11",20.6656013099603
"2",2013-11-29,"12",20.4945057968904
"2",2013-11-29,"13",18.054181000484
"2",2013-11-29,"14",18.718683355875
"2",2013-11-29,"15",19.4670142474011
"2",2013-11-29,"16",26.4311485383283
"2",2013-11-29,"17",26.0783055407911
"2",2013-11-29,"18",16.2037026300837
"2",2013-11-29,"19",15.8844576375363
"2",2013-11-29,"20",17.8055698153029
"2",2013-11-29,"21",9.91239108704261
"2",2013-11-29,"22",5.68174521063799
"3",2013-11-28,"23",3.19525903371777
"3",2013-11-29,"00",1.7034498158957
"3",2013-11-29,"01",0.521414081044077
"3",2013-11-29,"02",0.222461591583799
"3",2013-11-29,"03",0.333016075281314
"3",2013-11-29,"04",0.305715610404128
"3",2013-11-29,"05",1.84917252850124
"3",2013-11-29,"06",7.99324246873673
"3",2013-11-29,"07",14.9290258904106
"3",2013-11-29,"08",19.4440403451328
"3",2013-11-29,"09",17.5348563901221
"3",2013-11-29,"10",20.7385918687541
"3",2013-11-29,"11",21.0691506767596
"3",2013-11-29,"12",20.8266477034461
"3",2013-11-29,"13",18.3768649476467
"3",2013-11-29,"14",19.0472029518775
"3",2013-11-29,"15",19.7391829431285
"3",2013-11-29,"16",26.744694141735
"3",2013-11-29,"17",26.3859782068671
"3",2013-11-29,"18",16.4052122988508
"3",2013-11-29,"19",16.034322746284
"3",2013-11-29,"20",18.0470500829465
"3",2013-11-29,"21",9.99920668445544
"3",2013-11-29,"22",5.69533686560337
"4",2013-11-28,"23",3.17138840417367
"4",2013-11-29,"00",1.71092257667868
"4",2013-11-29,"01",0.543683404706209
"4",2013-11-29,"02",0.268750503476821
"4",2013-11-29,"03",0.368964771672361
"4",2013-11-29,"04",0.354549233194999
"4",2013-11-29,"05",1.72348863659558
"4",2013-11-29,"06",7.46998784202072
"4",2013-11-29,"07",14.31743876248
"4",2013-11-29,"08",18.0133169857981
"4",2013-11-29,"09",16.2325230055015
"4",2013-11-29,"10",18.7661926584476
"4",2013-11-29,"11",19.1883858852233
"4",2013-11-29,"12",19.2786814444522
"4",2013-11-29,"13",16.872978046693
"4",2013-11-29,"14",17.5161186773765
"4",2013-11-29,"15",18.4707252465091
"4",2013-11-29,"16",25.2833970119549
"4",2013-11-29,"17",24.9520522357685
"4",2013-11-29,"18",15.4660650188602
"4",2013-11-29,"19",15.3358678775578
"4",2013-11-29,"20",16.9216175520098
"4",2013-11-29,"21",9.5945976516987
"4",2013-11-29,"22",5.63199218408314
"5",2013-11-28,"23",2.85764190736209
"5",2013-11-29,"00",1.51814333324788
"5",2013-11-29,"01",0.484948187087028
"5",2013-11-29,"02",0.25726408946779
"5",2013-11-29,"03",0.354055769104914
"5",2013-11-29,"04",0.33614183808788
"5",2013-11-29,"05",1.59817408177508
"5",2013-11-29,"06",6.92270759169396
"5",2013-11-29,"07",13.2845023044844
"5",2013-11-29,"08",16.8763601510442
"5",2013-11-29,"09",15.2049621286982
"5",2013-11-29,"10",17.7467240693839
"5",2013-11-29,"11",18.0000826811936
"5",2013-11-29,"12",18.0559054586712
"5",2013-11-29,"13",15.9099927374173
"5",2013-11-29,"14",16.464304940393
"5",2013-11-29,"15",17.4546902740801
"5",2013-11-29,"16",23.611472225725
"5",2013-11-29,"17",23.1417709915454
"5",2013-11-29,"18",14.5127223894535
"5",2013-11-29,"19",14.2334089206271
"5",2013-11-29,"20",15.7978613970117
"5",2013-11-29,"21",8.99104468150079
"5",2013-11-29,"22",5.18361402320005
"6",2013-11-28,"23",3.19525903371777
"6",2013-11-29,"00",1.7034498158957
"6",2013-11-29,"01",0.521414081044077
"6",2013-11-29,"02",0.222461591583799
"6",2013-11-29,"03",0.333016075281314
"6",2013-11-29,"04",0.305715610404128
"6",2013-11-29,"05",1.84917252850124
"6",2013-11-29,"06",7.99324246873673
"6",2013-11-29,"07",14.9290258904106
"6",2013-11-29,"08",19.4440403451328
"6",2013-11-29,"09",17.5348563901221
"6",2013-11-29,"10",20.7385918687541
"6",2013-11-29,"11",21.0691506767596
"6",2013-11-29,"12",20.8266477034461
"6",2013-11-29,"13",18.3768649476467
"6",2013-11-29,"14",19.0472029518775
"6",2013-11-29,"15",19.7391829431285
"6",2013-11-29,"16",26.744694141735
"6",2013-11-29,"17",26.3859782068671
"6",2013-11-29,"18",16.4052122988508
"6",2013-11-29,"19",16.034322746284
