"square_id","activity_date","activity_hour","total_activity"
"1",2013-11-29,"23",2.55011676301192
"1",2013-11-30,"00",2.41143717720568
"1",2013-11-30,"01",1.48895107607355
"1",2013-11-30,"02",0.659752040245268
"1",2013-11-30,"03",0.205487233356599
"1",2013-11-30,"04",0.367588210886517
"1",2013-11-30,"05",1.62779124134548
"1",2013-11-30,"06",2.60892834213009
"1",2013-11-30,"07",11.5414966196602
"1",2013-11-30,"08",24.9235113991454
"1",2013-11-30,"09",26.8316157667691
"1",2013-11-30,"10",24.0908232414784
"1",2013-11-30,"11",20.2711344592898
"1",2013-11-30,"12",17.7977630131217
"1",2013-11-30,"13",16.201872837332
"1",2013-11-30,"14",13.9808069694626
"1",2013-11-30,"15",16.2269621041896
"1",2013-11-30,"16",18.2305543178579
"1",2013-11-30,"17",18.5525156900642
"1",2013-11-30,"18",17.8784687729224
"1",2013-11-30,"19",15.0345515572545
"1",2013-11-30,"20",12.4020321690374
"1",2013-11-30,"21",9.59282289073024
"1",2013-11-30,"22",5.07715907411803
"2",2013-11-29,"23",2.55310185480559
"2",2013-11-30,"00",2.42214897768245
"2",2013-11-30,"01",1.49164591585712
"2",2013-11-30,"02",0.666070025810283
"2",2013-11-30,"03",0.200485390527097
"2",2013-11-30,"04",0.365376290395628
"2",2013-11-30,"05",1.65764716362738
"2",2013-11-30,"06",2.64013293539001
"2",2013-11-30,"07",11.7099228550473
"2",2013-11-30,"08",25.3326416247835
"2",2013-11-30,"09",27.24138905074
"2",2013-11-30,"10",24.507232286922
"2",2013-11-30,"11",20.5982359638278
"2",2013-11-30,"12",18.0235315357142
"2",2013-11-30,"13",16.4191439821111
"2",2013-11-30,"14",14.1865305881496
"2",2013-11-30,"15",16.4238030104981
"2",2013-11-30,"16",18.4911480773193
"2",2013-11-30,"17",18.8230505808721
"2",2013-11-30,"18",18.1379365547583
"2",2013-11-30,"19",15.2203328611085
"2",2013-11-30,"20",12.6028815556925
"2",2013-11-30,"21",9.77894699221698
"2",2013-11-30,"22",5.12927182079631
"3",2013-11-29,"23",2.55627936693054
"3",2013-11-30,"00",2.43355126553409
"3",2013-11-30,"01",1.4945144661996
"3",2013-11-30,"02",0.672795271506477
"3",2013-11-30,"03",0.195161126706613
"3",2013-11-30,"04",0.36302178853604
"3",2013-11-30,"05",1.68942761180443
"3",2013-11-30,"06",2.67334899047011
"3",2013-11-30,"07",11.8892059197216
