"square_id","activity_date","activity_hour","total_activity"
"1",2013-11-26,"23",2.9711582266475
"1",2013-11-27,"00",1.62691047673598
"1",2013-11-27,"01",0.48144223284686
"1",2013-11-27,"02",0.286225587375258
"1",2013-11-27,"03",0.206650273969498
"1",2013-11-27,"04",0.655014379421369
"1",2013-11-27,"05",2.12651984630143
"1",2013-11-27,"06",7.57961695288757
"1",2013-11-27,"07",12.7460831571761
"1",2013-11-27,"08",17.1541356467539
"1",2013-11-27,"09",19.3636099914223
"1",2013-11-27,"10",16.5338650082953
"1",2013-11-27,"11",17.5484633744582
"1",2013-11-27,"12",17.2646258473607
"1",2013-11-27,"13",13.2890530016817
"1",2013-11-27,"14",18.8030792313205
"1",2013-11-27,"15",18.7778650585411
"1",2013-11-27,"16",23.9279736131556
"1",2013-11-27,"17",21.7614557708863
"1",2013-11-27,"18",19.9005814532622
"1",2013-11-27,"19",17.5421338387786
"1",2013-11-27,"20",16.2968897568217
"1",2013-11-27,"21",12.5535368479856
"1",2013-11-27,"22",6.3174791348989
"2",2013-11-26,"23",2.99107301758294
"2",2013-11-27,"00",1.65064108073544
"2",2013-11-27,"01",0.474356080324025
"2",2013-11-27,"02",0.282442302553742
"2",2013-11-27,"03",0.20042987313201
"2",2013-11-27,"04",0.664282426365063
"2",2013-11-27,"05",2.15676110314848
"2",2013-11-27,"06",7.67155928143672
"2",2013-11-27,"07",12.8924477376219
"2",2013-11-27,"08",17.4429138772666
"2",2013-11-27,"09",19.7532407867602
"2",2013-11-27,"10",16.8321665073468
"2",2013-11-27,"11",17.8380423001712
"2",2013-11-27,"12",17.4982787155038
"2",2013-11-27,"13",13.4472528580572
"2",2013-11-27,"14",19.0284323932778
"2",2013-11-27,"15",19.0735693025365
"2",2013-11-27,"16",24.2621963006314
"2",2013-11-27,"17",22.0497260603812
"2",2013-11-27,"18",20.0811056926916
"2",2013-11-27,"19",17.7656228822227
"2",2013-11-27,"20",16.4375819122077
"2",2013-11-27,"21",12.636151077451
"2",2013-11-27,"22",6.4335674280827
"3",2013-11-26,"23",3.01227152471008
"3",2013-11-27,"00",1.67590136991673
"3",2013-11-27,"01",0.466813151289705
"3",2013-11-27,"02",0.278415145526942
"3",2013-11-27,"03",0.193808502517843
"3",2013-11-27,"04",0.674147895695247
"3",2013-11-27,"05",2.1889517247264
"3",2013-11-27,"06",7.76942825296416
"3",2013-11-27,"07",13.0482470433641
"3",2013-11-27,"08",17.7503068796602
"3",2013-11-27,"09",20.1679873547107
"3",2013-11-27,"10",17.1496966523621
"3",2013-11-27,"11",18.1462876109303
"3",2013-11-27,"12",17.7469929503993
"3",2013-11-27,"13",13.6156503468264
"3",2013-11-27,"14",19.2683119192725
