"square_id","activity_date","activity_hour","total_activity"
"1",2013-12-03,"23",2.93614396934151
"1",2013-12-04,"00",2.22158246205058
"1",2013-12-04,"01",0.673169756479763
"1",2013-12-04,"02",0.205487233356599
"1",2013-12-04,"03",0.154999694933525
"1",2013-12-04,"04",0.529150417296135
"1",2013-12-04,"05",1.9883157101823
"1",2013-12-04,"06",7.51940935735999
"1",2013-12-04,"07",14.8835354014018
"1",2013-12-04,"08",18.6581582929696
"1",2013-12-04,"09",16.1786857637861
"1",2013-12-04,"10",16.5674081680985
"1",2013-12-04,"11",18.5236753353008
"1",2013-12-04,"12",17.2445447576702
"1",2013-12-04,"13",16.4125066503823
"1",2013-12-04,"14",17.3539447371913
"1",2013-12-04,"15",19.3213126142999
"1",2013-12-04,"16",20.2446292606499
"1",2013-12-04,"17",23.3517533021291
"1",2013-12-04,"18",19.4360098603231
"1",2013-12-04,"19",14.871670677095
"1",2013-12-04,"20",14.1740313714848
"1",2013-12-04,"21",7.66102753422443
"1",2013-12-04,"22",7.55073905757746
"2",2013-12-03,"23",2.97420951959919
"2",2013-12-04,"00",2.23299987517262
"2",2013-12-04,"01",0.666436410279568
"2",2013-12-04,"02",0.200485390527097
"2",2013-12-04,"03",0.146694984402704
"2",2013-12-04,"04",0.531299783474485
"2",2013-12-04,"05",2.02134688936796
"2",2013-12-04,"06",7.6377746275197
"2",2013-12-04,"07",15.0752768801532
"2",2013-12-04,"08",18.9483477487728
"2",2013-12-04,"09",16.3926540408639
"2",2013-12-04,"10",16.8692377303764
"2",2013-12-04,"11",18.8925255880179
"2",2013-12-04,"12",17.4587357281006
"2",2013-12-04,"13",16.6212128586905
"2",2013-12-04,"14",17.6195053090672
"2",2013-12-04,"15",19.5516025626017
"2",2013-12-04,"16",20.575931912817
"2",2013-12-04,"17",23.6322293242834
"2",2013-12-04,"18",19.6510690846113
"2",2013-12-04,"19",15.0683839726059
"2",2013-12-04,"20",14.3453125856956
"2",2013-12-04,"21",7.73998358749339
"2",2013-12-04,"22",7.7245149377718
"3",2013-12-03,"23",3.01472879198583
"3",2013-12-04,"00",2.24515325977133
"3",2013-12-04,"01",0.659269029618778
"3",2013-12-04,"02",0.195161126706613
"3",2013-12-04,"03",0.137854948574701
"3",2013-12-04,"04",0.533587698743007
"3",2013-12-04,"05",2.05650727290678
"3",2013-12-04,"06",7.76376977510729
"3",2013-12-04,"07",15.2793780990442
"3",2013-12-04,"08",19.2572429446606
"3",2013-12-04,"09",16.6204148072872
"3",2013-12-04,"10",17.190523359127
"3",2013-12-04,"11",19.2851520904211
"3",2013-12-04,"12",17.686733542788
"3",2013-12-04,"13",16.8433723610746
"3",2013-12-04,"14",17.9021840323262
"3",2013-12-04,"15",19.7967371023622
"3",2013-12-04,"16",20.9285904798074
"3",2013-12-04,"17",23.9307849543127
"3",2013-12-04,"18",19.8799911211825
"3",2013-12-04,"19",15.2777774937536
"3",2013-12-04,"20",14.5276346623854
"3",2013-12-04,"21",7.82402918271853
"3",2013-12-04,"22",7.90949248771282
"4",2013-12-03,"23",2.82588641691809
"4",2013-12-04,"00",2.18851171915255
"4",2013-12-04,"01",0.692673015111975
