"square_id","activity_date","activity_hour","total_activity"
"1",2013-12-16,"23",3.30867837834322
"1",2013-12-17,"00",1.23448133839598
"1",2013-12-17,"01",0.514142168587239
"1",2013-12-17,"02",0.410926508887593
"1",2013-12-17,"03",0.245250911146676
"1",2013-12-17,"04",0.397300255361802
"1",2013-12-17,"05",3.19448236289368
"1",2013-12-17,"06",6.46818268209633
"1",2013-12-17,"07",15.256917980795
"1",2013-12-17,"08",17.893216922567
"1",2013-12-17,"09",16.4545448476252
"1",2013-12-17,"10",16.5544681631172
"1",2013-12-17,"11",15.8933070044211
"1",2013-12-17,"12",17.1295055181578
"1",2013-12-17,"13",17.617068749393
"1",2013-12-17,"14",17.6070664162851
"1",2013-12-17,"15",18.5347434509891
"1",2013-12-17,"16",22.4155310105937
"1",2013-12-17,"17",22.7402237789482
"1",2013-12-17,"18",20.2542452463903
"1",2013-12-17,"19",15.6404431628255
"1",2013-12-17,"20",14.0955064770519
"1",2013-12-17,"21",9.56980412916638
"1",2013-12-17,"22",4.88011757799424
"2",2013-12-16,"23",3.36191209830196
"2",2013-12-17,"00",1.24535327791281
"2",2013-12-17,"01",0.520940571272452
"2",2013-12-17,"02",0.415480462839407
"2",2013-12-17,"03",0.24874644613057
"2",2013-12-17,"04",0.394575389508207
"2",2013-12-17,"05",3.24489363227129
"2",2013-12-17,"06",6.54582259262978
"2",2013-12-17,"07",15.5024336487654
"2",2013-12-17,"08",18.1539382928259
"2",2013-12-17,"09",16.6955440942313
"2",2013-12-17,"10",16.792099485537
"2",2013-12-17,"11",16.0890269374491
"2",2013-12-17,"12",17.3512305299887
"2",2013-12-17,"13",17.8774673393993
"2",2013-12-17,"14",17.9045346918937
"2",2013-12-17,"15",18.8337830909284
"2",2013-12-17,"16",22.7525411182355
"2",2013-12-17,"17",23.0958000065475
"2",2013-12-17,"18",20.5436640330633
"2",2013-12-17,"19",15.8706655524698
"2",2013-12-17,"20",14.2136865864465
"2",2013-12-17,"21",9.6351984074799
"2",2013-12-17,"22",4.91991713379509
"3",2013-12-16,"23",3.41857728728676
"3",2013-12-17,"00",1.25692602743755
"3",2013-12-17,"01",0.528177201987927
"3",2013-12-17,"02",0.420327966667952
"3",2013-12-17,"03",0.252467304838525
"3",2013-12-17,"04",0.391674877601996
"3",2013-12-17,"05",3.29855443426786
"3",2013-12-17,"06",6.62846720597921
"3",2013-12-17,"07",15.7637753647879
"3",2013-12-17,"08",18.4314658774011
"3",2013-12-17,"09",16.9520782583798
"3",2013-12-17,"10",17.0450486276233
"3",2013-12-17,"11",16.2973630635309
"3",2013-12-17,"12",17.5872480337025
"3",2013-12-17,"13",18.1546513371647
"3",2013-12-17,"14",18.2211779035162
"3",2013-12-17,"15",19.1520989577181
"3",2013-12-17,"16",23.1112750457935
"3",2013-12-17,"17",23.4742968343296
"3",2013-12-17,"18",20.8517388821493
"3",2013-12-17,"19",16.115728178712
"3",2013-12-17,"20",14.3394846377245
"3",2013-12-17,"21",9.70480802976505
"3",2013-12-17,"22",4.96228218648565
"4",2013-12-16,"23",3.15448594898619
"4",2013-12-17,"00",1.20299056962719
"4",2013-12-17,"01",0.494450472673579
"4",2013-12-17,"02",0.39773589918467
"4",2013-12-17,"03",0.235126031061518
"4",2013-12-17,"04",0.405192878420336
"4",2013-12-17,"05",3.04846521251735
"4",2013-12-17,"06",6.24329728183695
"4",2013-12-17,"07",14.5457774232889
"4",2013-12-17,"08",17.1380327743112
"4",2013-12-17,"09",15.7564861860059
"4",2013-12-17,"10",15.8661647546079
"4",2013-12-17,"11",15.3264006907053
"4",2013-12-17,"12",16.487275024968
"4",2013-12-17,"13",16.8628195399568
"4",2013-12-17,"14",16.7454441943494
"4",2013-12-17,"15",17.6685697439472
"4",2013-12-17,"16",21.4393751594628
"4",2013-12-17,"17",21.7102908267207
"4",2013-12-17,"18",19.4159385142428
"4",2013-12-17,"19",14.9735998616405
"4",2013-12-17,"20",13.7531956600856
"4",2013-12-17,"21",9.38038842335004
"4",2013-12-17,"22",4.76483744726091
"5",2013-12-16,"23",2.92023259541631
"5",2013-12-17,"00",1.1166551950305
"5",2013-12-17,"01",0.445787665552879
"5",2013-12-17,"02",0.368924186686592
"5",2013-12-17,"03",0.218016672006556
"5",2013-12-17,"04",0.405697512584628
"5",2013-12-17,"05",2.81369633915469
"5",2013-12-17,"06",5.87298008109205
"5",2013-12-17,"07",13.5721480662617
"5",2013-12-17,"08",16.03603163531
"5",2013-12-17,"09",14.7925085008856
"5",2013-12-17,"10",14.8883861836236
"5",2013-12-17,"11",14.3896598639943
"5",2013-12-17,"12",15.4026731646085
"5",2013-12-17,"13",15.7821790167069
"5",2013-12-17,"14",15.8273027747572
"5",2013-12-17,"15",16.5213657181807
"5",2013-12-17,"16",20.059630872846
"5",2013-12-17,"17",20.2495104008857
"5",2013-12-17,"18",18.0183756094983
"5",2013-12-17,"19",13.9998196846832
"5",2013-12-17,"20",12.813890533563
"5",2013-12-17,"21",8.67504374114647
"5",2013-12-17,"22",4.38224399516713
"6",2013-12-16,"23",3.41857728728676
"6",2013-12-17,"00",1.25692602743755
"6",2013-12-17,"01",0.528177201987927
"6",2013-12-17,"02",0.420327966667952
"6",2013-12-17,"03",0.252467304838525
"6",2013-12-17,"04",0.391674877601996
"6",2013-12-17,"05",3.29855443426786
"6",2013-12-17,"06",6.62846720597921
"6",2013-12-17,"07",15.7637753647879
"6",2013-12-17,"08",18.4314658774011
"6",2013-12-17,"09",16.9520782583798
"6",2013-12-17,"10",17.0450486276233
"6",2013-12-17,"11",16.2973630635309
"6",2013-12-17,"12",17.5872480337025
"6",2013-12-17,"13",18.1546513371647
"6",2013-12-17,"14",18.2211779035162
"6",2013-12-17,"15",19.1520989577181
"6",2013-12-17,"16",23.1112750457935
"6",2013-12-17,"17",23.4742968343296
"6",2013-12-17,"18",20.8517388821493
"6",2013-12-17,"19",16.115728178712
"6",2013-12-17,"20",14.3394846377245
"6",2013-12-17,"21",9.70480802976505
"6",2013-12-17,"22",4.96228218648565
"7",2013-12-16,"23",3.41857728728676
"7",2013-12-17,"00",1.25692602743755
"7",2013-12-17,"01",0.528177201987927
"7",2013-12-17,"02",0.420327966667952
"7",2013-12-17,"03",0.252467304838525
"7",2013-12-17,"04",0.391674877601996
"7",2013-12-17,"05",3.29855443426786
"7",2013-12-17,"06",6.62846720597921
"7",2013-12-17,"07",15.7637753647879
"7",2013-12-17,"08",18.4314658774011
"7",2013-12-17,"09",16.9520782583798
"7",2013-12-17,"10",17.0450486276233
"7",2013-12-17,"11",16.2973630635309
"7",2013-12-17,"12",17.5872480337025
"7",2013-12-17,"13",18.1546513371647
"7",2013-12-17,"14",18.2211779035162
"7",2013-12-17,"15",19.1520989577181
"7",2013-12-17,"16",23.1112750457935
"7",2013-12-17,"17",23.4742968343296
"7",2013-12-17,"18",20.8517388821493
"7",2013-12-17,"19",16.115728178712
"7",2013-12-17,"20",14.3394846377245
"7",2013-12-17,"21",9.70480802976505
"7",2013-12-17,"22",4.96228218648565
"8",2013-12-16,"23",3.41857728728676
"8",2013-12-17,"00",1.25692602743755
"8",2013-12-17,"01",0.528177201987927
"8",2013-12-17,"02",0.420327966667952
"8",2013-12-17,"03",0.252467304838525
"8",2013-12-17,"04",0.391674877601996
"8",2013-12-17,"05",3.29855443426786
"8",2013-12-17,"06",6.62846720597921
"8",2013-12-17,"07",15.7637753647879
"8",2013-12-17,"08",18.4314658774011
"8",2013-12-17,"09",16.9520782583798
"8",2013-12-17,"10",17.0450486276233
"8",2013-12-17,"11",16.2973630635309
"8",2013-12-17,"12",17.5872480337025
"8",2013-12-17,"13",18.1546513371647
"8",2013-12-17,"14",18.2211779035162
"8",2013-12-17,"15",19.1520989577181
"8",2013-12-17,"16",23.1112750457935
"8",2013-12-17,"17",23.4742968343296
"8",2013-12-17,"18",20.8517388821493
"8",2013-12-17,"19",16.115728178712
"8",2013-12-17,"20",14.3394846377245
"8",2013-12-17,"21",9.70480802976505
"8",2013-12-17,"22",4.96228218648565
"9",2013-12-16,"23",3.41857728728676
"9",2013-12-17,"00",1.25692602743755
"9",2013-12-17,"01",0.528177201987927
"9",2013-12-17,"02",0.420327966667952
"9",2013-12-17,"03",0.252467304838525
"9",2013-12-17,"04",0.391674877601996
"9",2013-12-17,"05",3.29855443426786
"9",2013-12-17,"06",6.62846720597921
"9",2013-12-17,"07",15.7637753647879
"9",2013-12-17,"08",18.4314658774011
"9",2013-12-17,"09",16.9520782583798
"9",2013-12-17,"10",17.0450486276233
"9",2013-12-17,"11",16.2973630635309
"9",2013-12-17,"12",17.5872480337025
"9",2013-12-17,"13",18.1546513371647
"9",2013-12-17,"14",18.2211779035162
"9",2013-12-17,"15",19.1520989577181
"9",2013-12-17,"16",23.1112750457935
"9",2013-12-17,"17",23.4742968343296
"9",2013-12-17,"18",20.8517388821493
"9",2013-12-17,"19",16.115728178712
"9",2013-12-17,"20",14.3394846377245
"9",2013-12-17,"21",9.70480802976505
"9",2013-12-17,"22",4.96228218648565
"10",2013-12-16,"23",2.49887117176963
"10",2013-12-17,"00",0.888267833078188
"10",2013-12-17,"01",0.322659510929695
"10",2013-12-17,"02",0.300442646883983
"10",2013-12-17,"03",0.183961407819115
"10",2013-12-17,"04",0.384795391836976
"10",2013-12-17,"05",2.36684533874079
"10",2013-12-17,"06",5.152445194744
"10",2013-12-17,"07",12.0235467688719
"10",2013-12-17,"08",14.139822602605
"10",2013-12-17,"09",13.2418571124886
"10",2013-12-17,"10",13.2585641031877
"10",2013-12-17,"11",12.5613799660998
"10",2013-12-17,"12",13.2449588515865
"10",2013-12-17,"13",13.9622549248576
"10",2013-12-17,"14",14.9179689186637
"10",2013-12-17,"15",14.7781908143726
"10",2013-12-17,"16",17.773894365376
"10",2013-12-17,"17",17.8192706245949
"10",2013-12-17,"18",15.2690973101966
"10",2013-12-17,"19",12.3228754065491
"10",2013-12-17,"20",10.3282331987333
"10",2013-12-17,"21",6.61340718660644
"10",2013-12-17,"22",3.30013618800489
"11",2013-12-16,"23",1.37770760414269
"11",2013-12-17,"00",0.512404429885187
"11",2013-12-17,"01",0.145205488279811
"11",2013-12-17,"02",0.144836929134273
"11",2013-12-17,"03",0.108996255996242
"11",2013-12-17,"04",0.343815669972716
"11",2013-12-17,"05",1.30446600292389
"11",2013-12-17,"06",3.36472281394549
"11",2013-12-17,"07",7.43403713522278
"11",2013-12-17,"08",8.89343871522847
"11",2013-12-17,"09",8.48319163090591
"11",2013-12-17,"10",8.60888576134525
"11",2013-12-17,"11",8.3017153776851
"11",2013-12-17,"12",8.44306323778836
"11",2013-12-17,"13",8.65721664508141
"11",2013-12-17,"14",10.0753984401486
"11",2013-12-17,"15",9.55557164711614
"11",2013-12-17,"16",11.5017255833718
"11",2013-12-17,"17",11.0457256526339
"11",2013-12-17,"18",9.10795644380557
"11",2013-12-17,"19",7.7523831207024
"11",2013-12-17,"20",6.40060997864647
"11",2013-12-17,"21",3.5997859973881
"11",2013-12-17,"22",1.71425850974032
"12",2013-12-16,"23",0.499744732789994
"12",2013-12-17,"00",0.276903870725582
"12",2013-12-17,"01",0.0824361086407672
"12",2013-12-17,"02",0
"12",2013-12-17,"03",0.108953657599875
"12",2013-12-17,"04",0.2370026600769
"12",2013-12-17,"05",0.440115071067356
"12",2013-12-17,"06",2.29735058691668
"12",2013-12-17,"07",4.22578009990442
"12",2013-12-17,"08",5.55903585323251
"12",2013-12-17,"09",6.04884104279978
"12",2013-12-17,"10",6.38490551476992
"12",2013-12-17,"11",6.54853627163515
"12",2013-12-17,"12",6.75074859285468
"12",2013-12-17,"13",5.40982827270851
"12",2013-12-17,"14",6.80373992320297
"12",2013-12-17,"15",7.15091462461795
"12",2013-12-17,"16",8.22741283951865
"12",2013-12-17,"17",7.42362686005509
"12",2013-12-17,"18",5.66476480956288
"12",2013-12-17,"19",4.92315058294003
"12",2013-12-17,"20",4.51053146762012
"12",2013-12-17,"21",2.37986668787407
"12",2013-12-17,"22",1.36086805727817
"13",2013-12-16,"23",0.281761571388557
"13",2013-12-17,"00",0.16436885688336
"13",2013-12-17,"01",0.0530630362486746
"13",2013-12-17,"02",0.00103245369355786
"13",2013-12-17,"03",0.0456309442517197
"13",2013-12-17,"04",0.151321988884775
"13",2013-12-17,"05",0.266202868398136
"13",2013-12-17,"06",1.12542720091319
"13",2013-12-17,"07",2.21525583211235
"13",2013-12-17,"08",2.9981264734595
"13",2013-12-17,"09",2.93331581260987
"13",2013-12-17,"10",3.10269128657467
"13",2013-12-17,"11",3.28017183839218
"13",2013-12-17,"12",3.13124137500151
"13",2013-12-17,"13",2.60615173757248
"13",2013-12-17,"14",3.40638590002766
"13",2013-12-17,"15",3.56015768648215
"13",2013-12-17,"16",4.21449655645829
"13",2013-12-17,"17",3.61672592433472
"13",2013-12-17,"18",2.85353419824531
"13",2013-12-17,"19",2.64365560730605
"13",2013-12-17,"20",2.48484052961887
"13",2013-12-17,"21",1.15822600015379
"13",2013-12-17,"22",0.564258562078433
"14",2013-12-16,"23",0.426837942635331
"14",2013-12-17,"00",0.220116778897899
"14",2013-12-17,"01",0.051658986777314
"14",2013-12-17,"02",0.00307001214611335
"14",2013-12-17,"03",0.051658986777314
"14",2013-12-17,"04",0.257265701698575
"14",2013-12-17,"05",0.396892601299951
"14",2013-12-17,"06",1.72985452109409
"14",2013-12-17,"07",3.42109260857016
"14",2013-12-17,"08",4.15907085002604
"14",2013-12-17,"09",4.18254858784417
"14",2013-12-17,"10",4.38362001532166
"14",2013-12-17,"11",4.67528224693105
"14",2013-12-17,"12",4.47068707977991
"14",2013-12-17,"13",3.84534970933182
"14",2013-12-17,"14",5.12256224022347
"14",2013-12-17,"15",4.88918262711748
"14",2013-12-17,"16",6.02351785303651
"14",2013-12-17,"17",5.168768450624
"14",2013-12-17,"18",4.12923509033514
