"square_id","activity_date","activity_hour","total_activity"
"1",2013-11-27,"23",1.88521132974145
"1",2013-11-28,"00",0.322462602779941
"1",2013-11-28,"01",0.562266085237819
"1",2013-11-28,"02",0.285686816254958
"1",2013-11-28,"03",0.180512849705212
"1",2013-11-28,"04",0.647827598452676
"1",2013-11-28,"05",2.34117794836332
"1",2013-11-28,"06",7.54602223131139
"1",2013-11-28,"07",14.814230675881
"1",2013-11-28,"08",18.0703261488058
"1",2013-11-28,"09",15.1946720509952
"1",2013-11-28,"10",16.8167127530907
"1",2013-11-28,"11",19.9771014254007
"1",2013-11-28,"12",17.1592759377376
"1",2013-11-28,"13",15.6094929966439
"1",2013-11-28,"14",17.4249123915173
"1",2013-11-28,"15",19.0713253847107
"1",2013-11-28,"16",24.2603426333922
"1",2013-11-28,"17",22.8491795606189
"1",2013-11-28,"18",22.5593313952071
"1",2013-11-28,"19",17.6973864248817
"1",2013-11-28,"20",15.0968219255595
"1",2013-11-28,"21",9.22716946737343
"1",2013-11-28,"22",8.29441143597501
"2",2013-11-27,"23",1.90480584259676
"2",2013-11-28,"00",0.314350559531695
"2",2013-11-28,"01",0.558322661376237
"2",2013-11-28,"02",0.283474895764069
"2",2013-11-28,"03",0.173073890859737
"2",2013-11-28,"04",0.64407684187367
"2",2013-11-28,"05",2.36930236727453
"2",2013-11-28,"06",7.66066927313459
"2",2013-11-28,"07",15.0018360634883
"2",2013-11-28,"08",18.3291884048965
"2",2013-11-28,"09",15.3817019389273
"2",2013-11-28,"10",17.1036944237476
"2",2013-11-28,"11",20.2829394680252
"2",2013-11-28,"12",17.3348909147201
"2",2013-11-28,"13",15.8084832691307
"2",2013-11-28,"14",17.6146996735454
"2",2013-11-28,"15",19.3617075077964
"2",2013-11-28,"16",24.5784988712391
"2",2013-11-28,"17",23.1679438263835
"2",2013-11-28,"18",22.8981680887747
"2",2013-11-28,"19",17.9300184066444
"2",2013-11-28,"20",15.2673349728124
"2",2013-11-28,"21",9.35929168194362
"2",2013-11-28,"22",8.35957801659097
"3",2013-11-27,"23",1.92566342637771
"3",2013-11-28,"00",0.305715610404128
"3",2013-11-28,"01",0.554125042676343
"3",2013-11-28,"02",0.281120393904481
"3",2013-11-28,"03",0.165155413451887
"3",2013-11-28,"04",0.640084309874211
"3",2013-11-28,"05",2.39923969861127
"3",2013-11-28,"06",7.78270651375007
"3",2013-11-28,"07",15.2015345769789
"3",2013-11-28,"08",18.6047370359856
"3",2013-11-28,"09",15.5807878557802
"3",2013-11-28,"10",17.4091750592463
"3",2013-11-28,"11",20.6084919655304
"3",2013-11-28,"12",17.5218261104379
"3",2013-11-28,"13",16.0203005421927
"3",2013-11-28,"14",17.8167207273319
"3",2013-11-28,"15",19.6708077903847
"3",2013-11-28,"16",24.9171636002541
"3",2013-11-28,"17",23.5072557770636
"3",2013-11-28,"18",23.2588463447914
"3",2013-11-28,"19",18.1776459483738
"3",2013-11-28,"20",15.4488393661641
"3",2013-11-28,"21",9.49993055263526
"3",2013-11-28,"22",8.42894526368472
"4",2013-11-27,"23",1.82845547008013
"4",2013-11-28,"00",0.345959282261783
"4",2013-11-28,"01",0.57368828353005
"4",2013-11-28,"02",0.292093683824972
"4",2013-11-28,"03",0.202059928082601
"4",2013-11-28,"04",0.658691732488251
"4",2013-11-28,"05",2.25971506206612
"4",2013-11-28,"06",7.21394500824634
"4",2013-11-28,"07",14.2708282892347
"4",2013-11-28,"08",17.3205269582474
"4",2013-11-28,"09",14.6529366095312
"4",2013-11-28,"10",15.9854651714105
"4",2013-11-28,"11",19.0912360224451
"4",2013-11-28,"12",16.650603991584
"4",2013-11-28,"13",15.0331140857403
"4",2013-11-28,"14",16.875190108354
"4",2013-11-28,"15",18.2302283312798
"4",2013-11-28,"16",23.3387973559491
"4",2013-11-28,"17",21.9258731193528
"4",2013-11-28,"18",21.5778848050195
"4",2013-11-28,"19",17.0235636966947
"4",2013-11-28,"20",14.6029278108257
"4",2013-11-28,"21",8.84447509147028
"4",2013-11-28,"22",8.10565526064374
"5",2013-11-27,"23",1.69379625376066
"5",2013-11-28,"00",0.326300620621027
"5",2013-11-28,"01",0.531510451923269
"5",2013-11-28,"02",0.279108803040567
"5",2013-11-28,"03",0.192213564208789
