"square_id","activity_date","activity_hour","total_activity"
"1",2013-12-22,"23",3.73476195574521
"1",2013-12-23,"00",3.27646925589754
"1",2013-12-23,"01",1.34807886523942
"1",2013-12-23,"02",0.314689092865344
"1",2013-12-23,"03",0.204862963863999
"1",2013-12-23,"04",0.312987281132144
"1",2013-12-23,"05",1.34975489608612
"1",2013-12-23,"06",6.59723131311776
"1",2013-12-23,"07",14.9017436826145
"1",2013-12-23,"08",20.9691216239027
"1",2013-12-23,"09",23.6302442625177
"1",2013-12-23,"10",23.5980070976194
"1",2013-12-23,"11",23.3667371123328
"1",2013-12-23,"12",20.19688579722
"1",2013-12-23,"13",19.5759325141643
"1",2013-12-23,"14",24.4748206638119
"1",2013-12-23,"15",20.8813674856599
"1",2013-12-23,"16",24.5069442878853
"1",2013-12-23,"17",23.0768758448794
"1",2013-12-23,"18",19.0296020576892
"1",2013-12-23,"19",20.8396504473484
"1",2013-12-23,"20",15.6702262612503
"1",2013-12-23,"21",8.5685963559702
"1",2013-12-23,"22",8.96946936454016
"2",2013-12-22,"23",3.79319018581601
"2",2013-12-23,"00",3.32880469592842
"2",2013-12-23,"01",1.3483040607645
"2",2013-12-23,"02",0.309687250035841
"2",2013-12-23,"03",0.199508314711857
"2",2013-12-23,"04",0.310775360641255
"2",2013-12-23,"05",1.36030655752282
"2",2013-12-23,"06",6.68711935804361
"2",2013-12-23,"07",15.1118886401108
"2",2013-12-23,"08",21.2453639701853
"2",2013-12-23,"09",23.9871666589226
"2",2013-12-23,"10",24.0394603876255
"2",2013-12-23,"11",23.7163181346197
"2",2013-12-23,"12",20.430158335143
"2",2013-12-23,"13",19.8639726037892
"2",2013-12-23,"14",24.8786888206805
"2",2013-12-23,"15",21.1472208117184
"2",2013-12-23,"16",24.9097865540285
"2",2013-12-23,"17",23.3562934480658
"2",2013-12-23,"18",19.2478665649512
"2",2013-12-23,"19",21.1429863174719
"2",2013-12-23,"20",15.7509863808924
"2",2013-12-23,"21",8.582140615718
"2",2013-12-23,"22",9.04688407954853
"3",2013-12-22,"23",3.85538472532174
"3",2013-12-23,"00",3.38451370146572
"3",2013-12-23,"01",1.34854377249228
"3",2013-12-23,"02",0.304362986215358
"3",2013-12-23,"03",0.193808502517843
"3",2013-12-23,"04",0.308420858781668
"3",2013-12-23,"05",1.37153838370137
"3",2013-12-23,"06",6.78280162592093
"3",2013-12-23,"07",15.3355796340891
"3",2013-12-23,"08",21.5394130197322
"3",2013-12-23,"09",24.3670964301441
"3",2013-12-23,"10",24.5093699510667
"3",2013-12-23,"11",24.0884333035154
"3",2013-12-23,"12",20.6784677235648
"3",2013-12-23,"13",20.1705798844084
"3",2013-12-23,"14",25.3085904967543
"3",2013-12-23,"15",21.4302111602235
"3",2013-12-23,"16",25.3385962100091
"3",2013-12-23,"17",23.6537224329745
"3",2013-12-23,"18",19.4802004984479
"3",2013-12-23,"19",21.4658753513351
"3",2013-12-23,"20",15.8369523334034
"3",2013-12-23,"21",8.59655794441236
"3",2013-12-23,"22",9.12928898117018
"4",2013-12-22,"23",3.56552353422152
"4",2013-12-23,"00",3.12487871054234
"4",2013-12-23,"01",1.34742658234204
"4",2013-12-23,"02",0.329177020775339
"4",2013-12-23,"03",0.220372801646583
"4",2013-12-23,"04",0.319394148702158
"4",2013-12-23,"05",1.3191918185492
"4",2013-12-23,"06",6.33686897082765
"4",2013-12-23,"07",14.2930550255263
"4",2013-12-23,"08",20.1689806888407
"4",2013-12-23,"09",22.5964121080814
"4",2013-12-23,"10",22.3193296862632
"4",2013-12-23,"11",22.3541693803516
"4",2013-12-23,"12",19.5212076865693
"4",2013-12-23,"13",18.7416192028663
"4",2013-12-23,"14",23.3050092680313
"4",2013-12-23,"15",20.1113185349313
"4",2013-12-23,"16",23.3401044030817
"4",2013-12-23,"17",22.2675377209642
"4",2013-12-23,"18",18.3973949783561
"4",2013-12-23,"19",19.9610326321417
"4",2013-12-23,"20",15.4363031190683
"4",2013-12-23,"21",8.52936516348589
"4",2013-12-23,"22",8.74523624717816
"5",2013-12-22,"23",3.41352105849276
"5",2013-12-23,"00",2.87067709567336
"5",2013-12-23,"01",1.20379890160922
"5",2013-12-23,"02",0.306631991521945
"5",2013-12-23,"03",0.209020216641963
"5",2013-12-23,"04",0.31178456025788
"5",2013-12-23,"05",1.24210901432145
"5",2013-12-23,"06",5.86820632785812
"5",2013-12-23,"07",13.3111611549669
"5",2013-12-23,"08",18.7628974609866
"5",2013-12-23,"09",21.0465982446352
"5",2013-12-23,"10",21.0026513335275
"5",2013-12-23,"11",20.8058587640122
"5",2013-12-23,"12",18.2146996300078
"5",2013-12-23,"13",17.4578864314869
"5",2013-12-23,"14",21.6201214575721
