"square_id","activity_date","activity_hour","total_activity"
"1",2013-11-20,"23",2.23583298506897
"1",2013-11-21,"00",1.27228670933595
"1",2013-11-21,"01",0.274338686129362
"1",2013-11-21,"02",0.168087177339016
"1",2013-11-21,"03",0.324201955059836
"1",2013-11-21,"04",1.00705557047869
"1",2013-11-21,"05",1.96844676173051
"1",2013-11-21,"06",7.6968981176347
"1",2013-11-21,"07",13.5518879245484
"1",2013-11-21,"08",17.7783486797992
"1",2013-11-21,"09",15.8277270612981
"1",2013-11-21,"10",17.7975779951508
"1",2013-11-21,"11",17.2763123670281
"1",2013-11-21,"12",18.1345887605601
"1",2013-11-21,"13",19.9996384485675
"1",2013-11-21,"14",20.5625066263588
"1",2013-11-21,"15",17.2101986277467
"1",2013-11-21,"16",23.3749466930181
"1",2013-11-21,"17",25.4198940075025
"1",2013-11-21,"18",19.646730514127
"1",2013-11-21,"19",14.6995334298579
"1",2013-11-21,"20",12.0664142106534
"1",2013-11-21,"21",8.59661153504097
"1",2013-11-21,"22",5.18543221119167
"2",2013-11-20,"23",2.25488202431906
"2",2013-11-21,"00",1.28867343704499
"2",2013-11-21,"01",0.276968469427909
"2",2013-11-21,"02",0.168632650944231
"2",2013-11-21,"03",0.329781799737062
"2",2013-11-21,"04",1.02033209776898
"2",2013-11-21,"05",1.99067105788436
"2",2013-11-21,"06",7.83758276650331
"2",2013-11-21,"07",13.7316339883301
"2",2013-11-21,"08",18.0504524327652
"2",2013-11-21,"09",16.0835066408676
"2",2013-11-21,"10",18.0622127632013
"2",2013-11-21,"11",17.5244953508845
"2",2013-11-21,"12",18.4093222968247
"2",2013-11-21,"13",20.3215429408208
"2",2013-11-21,"14",20.8822617524338
"2",2013-11-21,"15",17.7665491768261
"2",2013-11-21,"16",23.9658997856139
"2",2013-11-21,"17",25.7609751498036
"2",2013-11-21,"18",19.9157866209868
"2",2013-11-21,"19",14.9023695414787
"2",2013-11-21,"20",12.2102115621132
"2",2013-11-21,"21",8.66139528326426
"2",2013-11-21,"22",5.24597727919832
"3",2013-11-20,"23",2.27515897302605
"3",2013-11-21,"00",1.30611646043684
"3",2013-11-21,"01",0.279767769715711
"3",2013-11-21,"02",0.169213286018197
"3",2013-11-21,"03",0.335721323658854
"3",2013-11-21,"04",1.03446443585375
"3",2013-11-21,"05",2.01432794195312
"3",2013-11-21,"06",7.98733600977807
"3",2013-11-21,"07",13.922966562521
"3",2013-11-21,"08",18.3400961134482
"3",2013-11-21,"09",16.3557738847498
"3",2013-11-21,"10",18.3439060049127
"3",2013-11-21,"11",17.7886763191494
"3",2013-11-21,"12",18.7017652777954
"3",2013-11-21,"13",20.6641975383717
"3",2013-11-21,"14",21.2226284347162
"3",2013-11-21,"15",18.358762327247
"3",2013-11-21,"16",24.5949459747408
"3",2013-11-21,"17",26.1240425327072
"3",2013-11-21,"18",20.2021862029537
"3",2013-11-21,"19",15.1182805581586
"3",2013-11-21,"20",12.3632781541587
"3",2013-11-21,"21",8.73035502042075
"3",2013-11-21,"22",5.31042510894523
"4",2013-11-20,"23",2.18065709953689
"4",2013-11-21,"00",1.22482225716865
"4",2013-11-21,"01",0.266721471405312
"4",2013-11-21,"02",0.166507203209772
"4",2013-11-21,"03",0.308039834379872
"4",2013-11-21,"04",0.968599869883234
"4",2013-11-21,"05",1.90407368734514
"4",2013-11-21,"06",7.28940249645495
"4",2013-11-21,"07",13.0312502110213
"4",2013-11-21,"08",16.9901952548738
"4",2013-11-21,"09",15.0868568988462
"4",2013-11-21,"10",17.0310586196558
"4",2013-11-21,"11",16.5574458809818
"4",2013-11-21,"12",17.3388181209107
"4",2013-11-21,"13",19.0672362846764
"4",2013-11-21,"14",19.636330140344
"4",2013-11-21,"15",15.5987192345504
"4",2013-11-21,"16",21.6632404088428
"4",2013-11-21,"17",24.4319463311042
"4",2013-11-21,"18",18.8674046510796
"4",2013-11-21,"19",14.1120149765842
"4",2013-11-21,"20",11.6499025903141
"4",2013-11-21,"21",8.40896424063532
"4",2013-11-21,"22",5.01006233043246
"5",2013-11-20,"23",1.98140591957222
"5",2013-11-21,"00",1.10961961478156
"5",2013-11-21,"01",0.249598956474632
"5",2013-11-21,"02",0.158821358320171
"5",2013-11-21,"03",0.28814667590903
"5",2013-11-21,"04",0.889734853206125
"5",2013-11-21,"05",1.76578460231674
"5",2013-11-21,"06",6.84619782905574
"5",2013-11-21,"07",12.1364190036671
"5",2013-11-21,"08",15.9706317721948
"5",2013-11-21,"09",14.1508378889403
"5",2013-11-21,"10",16.0472587231722
"5",2013-11-21,"11",15.8450440968532
"5",2013-11-21,"12",16.1979763706681
"5",2013-11-21,"13",17.9560624505316
"5",2013-11-21,"14",18.3559162506067
"5",2013-11-21,"15",15.4771236432407
"5",2013-11-21,"16",20.8683204467496
"5",2013-11-21,"17",22.5490645641216
"5",2013-11-21,"18",17.4950423909062
"5",2013-11-21,"19",13.1485524178136
"5",2013-11-21,"20",10.8067573432004
"5",2013-11-21,"21",7.81670767291526
"5",2013-11-21,"22",4.56790153366697
"6",2013-11-20,"23",2.27515897302605
"6",2013-11-21,"00",1.30611646043684
"6",2013-11-21,"01",0.279767769715711
"6",2013-11-21,"02",0.169213286018197
"6",2013-11-21,"03",0.335721323658854
"6",2013-11-21,"04",1.03446443585375
"6",2013-11-21,"05",2.01432794195312
"6",2013-11-21,"06",7.98733600977807
"6",2013-11-21,"07",13.922966562521
"6",2013-11-21,"08",18.3400961134482
"6",2013-11-21,"09",16.3557738847498
"6",2013-11-21,"10",18.3439060049127
"6",2013-11-21,"11",17.7886763191494
"6",2013-11-21,"12",18.7017652777954
"6",2013-11-21,"13",20.6641975383717
"6",2013-11-21,"14",21.2226284347162
"6",2013-11-21,"15",18.358762327247
"6",2013-11-21,"16",24.5949459747408
"6",2013-11-21,"17",26.1240425327072
"6",2013-11-21,"18",20.2021862029537
"6",2013-11-21,"19",15.1182805581586
"6",2013-11-21,"20",12.3632781541587
"6",2013-11-21,"21",8.73035502042075
"6",2013-11-21,"22",5.31042510894523
"7",2013-11-20,"23",2.27515897302605
"7",2013-11-21,"00",1.30611646043684
"7",2013-11-21,"01",0.279767769715711
"7",2013-11-21,"02",0.169213286018197
"7",2013-11-21,"03",0.335721323658854
"7",2013-11-21,"04",1.03446443585375
"7",2013-11-21,"05",2.01432794195312
"7",2013-11-21,"06",7.98733600977807
"7",2013-11-21,"07",13.922966562521
"7",2013-11-21,"08",18.3400961134482
"7",2013-11-21,"09",16.3557738847498
"7",2013-11-21,"10",18.3439060049127
"7",2013-11-21,"11",17.7886763191494
"7",2013-11-21,"12",18.7017652777954
"7",2013-11-21,"13",20.6641975383717
"7",2013-11-21,"14",21.2226284347162
"7",2013-11-21,"15",18.358762327247
"7",2013-11-21,"16",24.5949459747408
"7",2013-11-21,"17",26.1240425327072
"7",2013-11-21,"18",20.2021862029537
"7",2013-11-21,"19",15.1182805581586
"7",2013-11-21,"20",12.3632781541587
"7",2013-11-21,"21",8.73035502042075
"7",2013-11-21,"22",5.31042510894523
"8",2013-11-20,"23",2.27515897302605
"8",2013-11-21,"00",1.30611646043684
"8",2013-11-21,"01",0.279767769715711
"8",2013-11-21,"02",0.169213286018197
"8",2013-11-21,"03",0.335721323658854
"8",2013-11-21,"04",1.03446443585375
"8",2013-11-21,"05",2.01432794195312
"8",2013-11-21,"06",7.98733600977807
"8",2013-11-21,"07",13.922966562521
"8",2013-11-21,"08",18.3400961134482
"8",2013-11-21,"09",16.3557738847498
"8",2013-11-21,"10",18.3439060049127
"8",2013-11-21,"11",17.7886763191494
"8",2013-11-21,"12",18.7017652777954
"8",2013-11-21,"13",20.6641975383717
"8",2013-11-21,"14",21.2226284347162
"8",2013-11-21,"15",18.358762327247
"8",2013-11-21,"16",24.5949459747408
"8",2013-11-21,"17",26.1240425327072
"8",2013-11-21,"18",20.2021862029537
"8",2013-11-21,"19",15.1182805581586
"8",2013-11-21,"20",12.3632781541587
"8",2013-11-21,"21",8.73035502042075
"8",2013-11-21,"22",5.31042510894523
"9",2013-11-20,"23",2.27515897302605
"9",2013-11-21,"00",1.30611646043684
"9",2013-11-21,"01",0.279767769715711
"9",2013-11-21,"02",0.169213286018197
"9",2013-11-21,"03",0.335721323658854
"9",2013-11-21,"04",1.03446443585375
"9",2013-11-21,"05",2.01432794195312
"9",2013-11-21,"06",7.98733600977807
"9",2013-11-21,"07",13.922966562521
"9",2013-11-21,"08",18.3400961134482
"9",2013-11-21,"09",16.3557738847498
"9",2013-11-21,"10",18.3439060049127
"9",2013-11-21,"11",17.7886763191494
"9",2013-11-21,"12",18.7017652777954
"9",2013-11-21,"13",20.6641975383717
"9",2013-11-21,"14",21.2226284347162
"9",2013-11-21,"15",18.358762327247
"9",2013-11-21,"16",24.5949459747408
"9",2013-11-21,"17",26.1240425327072
"9",2013-11-21,"18",20.2021862029537
"9",2013-11-21,"19",15.1182805581586
"9",2013-11-21,"20",12.3632781541587
"9",2013-11-21,"21",8.73035502042075
"9",2013-11-21,"22",5.31042510894523
"10",2013-11-20,"23",1.403831535271
"10",2013-11-21,"00",0.820573691295996
"10",2013-11-21,"01",0.208261127693817
"10",2013-11-21,"02",0.134960337508491
"10",2013-11-21,"03",0.261213936634475
"10",2013-11-21,"04",0.709061425011546
"10",2013-11-21,"05",1.44015205653553
"10",2013-11-21,"06",6.38293768178917
"10",2013-11-21,"07",10.3296299914114
"10",2013-11-21,"08",14.4743474654656
"10",2013-11-21,"09",12.827064469897
"10",2013-11-21,"10",14.6208038832516
"10",2013-11-21,"11",15.2846324116768
"10",2013-11-21,"12",14.275232958203
"10",2013-11-21,"13",16.5371617977661
"10",2013-11-21,"14",16.2932823914126
"10",2013-11-21,"15",19.6761894081645
"10",2013-11-21,"16",22.866861383297
"10",2013-11-21,"17",18.43696737665
"10",2013-11-21,"18",14.6688013045231
"10",2013-11-21,"19",11.2809278489961
"10",2013-11-21,"20",8.89070489859307
"10",2013-11-21,"21",6.16811888764248
"10",2013-11-21,"22",3.4388826786437
"11",2013-11-20,"23",0.666066378337288
"11",2013-11-21,"00",0.362049313655388
"11",2013-11-21,"01",0.12227679415328
