"square_id","activity_date","activity_hour","total_activity"
"1",2013-11-30,"23",3.01202162361728
"1",2013-12-01,"00",1.65247158933327
"1",2013-12-01,"01",1.55419036808862
"1",2013-12-01,"02",2.51411406578503
"1",2013-12-01,"03",1.09207831257325
"1",2013-12-01,"04",0.337961664783531
"1",2013-12-01,"05",0.597425558401903
"1",2013-12-01,"06",0.779138989266709
"1",2013-12-01,"07",6.75285527754388
"1",2013-12-01,"08",13.1088237703612
"1",2013-12-01,"09",14.740566481191
"1",2013-12-01,"10",15.0008876200984
"1",2013-12-01,"11",17.1488135185502
"1",2013-12-01,"12",10.3494352741091
"1",2013-12-01,"13",12.9373107926166
"1",2013-12-01,"14",11.276636859126
"1",2013-12-01,"15",11.7682759411457
"1",2013-12-01,"16",14.5850175978582
"1",2013-12-01,"17",14.7200850229068
"1",2013-12-01,"18",10.9010254565395
"1",2013-12-01,"19",13.1032040025465
"1",2013-12-01,"20",10.3811676044864
"1",2013-12-01,"21",8.80123470977694
"1",2013-12-01,"22",3.89734880024114
"2",2013-11-30,"23",3.03584981234427
"2",2013-12-01,"00",1.66251030540726
"2",2013-12-01,"01",1.54976652710684
"2",2013-12-01,"02",2.52864167932582
"2",2013-12-01,"03",1.10711887147674
"2",2013-12-01,"04",0.338186860308615
"2",2013-12-01,"05",0.592296104774844
"2",2013-12-01,"06",0.781833829050275
"2",2013-12-01,"07",6.83479141826155
"2",2013-12-01,"08",13.327756357681
"2",2013-12-01,"09",14.8905266835207
"2",2013-12-01,"10",15.0924220945299
"2",2013-12-01,"11",17.3843580291041
"2",2013-12-01,"12",10.4911483158756
"2",2013-12-01,"13",13.1627190023691
"2",2013-12-01,"14",11.4248580515676
"2",2013-12-01,"15",11.9353860337974
"2",2013-12-01,"16",14.7758933249243
"2",2013-12-01,"17",14.8884837343964
"2",2013-12-01,"18",11.0294319449457
"2",2013-12-01,"19",13.2583236845733
"2",2013-12-01,"20",10.468078064136
"2",2013-12-01,"21",8.93345200690218
"2",2013-12-01,"22",3.92259071643117
"3",2013-11-30,"23",3.06121397660759
"3",2013-12-01,"00",1.67319612153919
"3",2013-12-01,"01",1.54505752338767
"3",2013-12-01,"02",2.54410574923161
