"square_id","activity_date","activity_hour","total_activity"
"1",2013-12-24,"23",16.7625262131563
"1",2013-12-25,"00",9.21991120925874
"1",2013-12-25,"01",3.55114859313482
"1",2013-12-25,"02",1.30636864025944
"1",2013-12-25,"03",0.583580350305907
"1",2013-12-25,"04",0.301639151006548
"1",2013-12-25,"05",0.849654713225976
"1",2013-12-25,"06",2.70498434412882
"1",2013-12-25,"07",13.7849271715705
"1",2013-12-25,"08",39.0714686677991
"1",2013-12-25,"09",54.0379830060731
"1",2013-12-25,"10",58.7247567470735
"1",2013-12-25,"11",46.06558090013
"1",2013-12-25,"12",27.5664384353928
"1",2013-12-25,"13",19.1211171764951
"1",2013-12-25,"14",18.4974755087882
"1",2013-12-25,"15",22.8913521332445
"1",2013-12-25,"16",24.918100168622
"1",2013-12-25,"17",24.8212375639223
"1",2013-12-25,"18",21.6902714235562
"1",2013-12-25,"19",20.9919924848459
"1",2013-12-25,"20",18.8758404844619
"1",2013-12-25,"21",11.2583923797479
"1",2013-12-25,"22",7.86418868635523
"2",2013-12-24,"23",16.9688928901761
"2",2013-12-25,"00",9.29437586288842
"2",2013-12-25,"01",3.55317285068809
"2",2013-12-25,"02",1.32471206686425
"2",2013-12-25,"03",0.581881375177724
"2",2013-12-25,"04",0.304268934305095
"2",2013-12-25,"05",0.840709446534893
"2",2013-12-25,"06",2.77293584273844
"2",2013-12-25,"07",13.9164813929828
"2",2013-12-25,"08",39.6540269716539
"2",2013-12-25,"09",54.8091400600181
"2",2013-12-25,"10",59.5400746434886
"2",2013-12-25,"11",46.7669548651947
"2",2013-12-25,"12",27.9344929972545
"2",2013-12-25,"13",19.3698106035418
"2",2013-12-25,"14",18.7287913478154
"2",2013-12-25,"15",23.0968255346814
"2",2013-12-25,"16",25.2837476405378
"2",2013-12-25,"17",25.3099268664022
"2",2013-12-25,"18",21.9927115159243
"2",2013-12-25,"19",21.2507246279665
"2",2013-12-25,"20",19.1341547647749
"2",2013-12-25,"21",11.4323659315698
"2",2013-12-25,"22",7.94058001281066
"3",2013-12-24,"23",17.1885620540548
"3",2013-12-25,"00",9.37364054087608
"3",2013-12-25,"01",3.55532759277448
"3",2013-12-25,"02",1.34423791882418
"3",2013-12-25,"03",0.580072883364759
"3",2013-12-25,"04",0.307068234592898
"3",2013-12-25,"05",0.831187564014515
"3",2013-12-25,"06",2.84526752486585
"3",2013-12-25,"07",14.0565156574276
"3",2013-12-25,"08",40.2741372402617
"3",2013-12-25,"09",55.6300062371824
"3",2013-12-25,"10",60.4079482904716
"3",2013-12-25,"11",47.5135397048456
"3",2013-12-25,"12",28.3262725182195
"3",2013-12-25,"13",19.6345349183897
"3",2013-12-25,"14",18.9750179076691
"3",2013-12-25,"15",23.3155438420399
"3",2013-12-25,"16",25.6729649094791
"3",2013-12-25,"17",25.8301172964782
"3",2013-12-25,"18",22.3146470298036
"3",2013-12-25,"19",21.5261347589463
"3",2013-12-25,"20",19.4091200973265
"3",2013-12-25,"21",11.6175538951385
"3",2013-12-25,"22",8.02189555780268
"4",2013-12-24,"23",16.1647814135691
"4",2013-12-25,"00",9.00422299785265
"4",2013-12-25,"01",3.54528529464608
"4",2013-12-25,"02",1.25323657447254
"4",2013-12-25,"03",0.5885014623874
"4",2013-12-25,"04",0.294021936282498
